,date,season,year,month,hour,holiday,weekday,workingday,weather_cat,temp_feel,temp_actual,humidity,windspeed,rides,date_idx
5618,2011-08-27,Summer,0,8,Wknd 23-8,0,Saturday,0,Pleasant,0.7,0.6667,0.84,0.1045,145,239.0
5619,2011-08-27,Summer,0,8,Wknd 23-8,0,Saturday,0,Pleasant,0.7,0.6667,0.84,0.1642,64,239.0
5620,2011-08-27,Summer,0,8,Wknd 23-8,0,Saturday,0,Pleasant,0.7,0.6667,0.84,0.194,77,239.0
5621,2011-08-27,Summer,0,8,Wknd 23-8,0,Saturday,0,Moderate,0.7,0.6667,0.84,0.2239,30,239.0
5622,2011-08-27,Summer,0,8,Wknd 23-8,0,Saturday,0,Moderate,0.7,0.6667,0.84,0.2239,4,239.0
5623,2011-08-27,Summer,0,8,Wknd 23-8,0,Saturday,0,Moderate,0.7,0.6667,0.84,0.2985,12,239.0
5624,2011-08-27,Summer,0,8,Wknd 23-8,0,Saturday,0,Moderate,0.7,0.6667,0.84,0.2985,18,239.0
5625,2011-08-27,Summer,0,8,Wknd 23-8,0,Saturday,0,Moderate,0.7,0.6667,0.84,0.3582,28,239.0
5626,2011-08-27,Summer,0,8,Wknd 23-8,0,Saturday,0,Moderate,0.7,0.6667,0.84,0.2537,76,239.0
5627,2011-08-27,Summer,0,8,Wknd 9,0,Saturday,0,Moderate,0.7,0.6667,0.84,0.4179,156,239.0
5628,2011-08-27,Summer,0,8,Wknd 10,0,Saturday,0,Moderate,0.7,0.6667,0.79,0.4627,205,239.0
5629,2011-08-27,Summer,0,8,Wknd 11-18,0,Saturday,0,Severe,0.66,0.5909,0.89,0.4179,88,239.0
5630,2011-08-27,Summer,0,8,Wknd 11-18,0,Saturday,0,Severe,0.66,0.6061,0.83,0.4925,76,239.0
5631,2011-08-27,Summer,0,8,Wknd 11-18,0,Saturday,0,Severe,0.66,0.6061,0.83,0.3881,43,239.0
5632,2011-08-27,Summer,0,8,Wknd 11-18,0,Saturday,0,Severe,0.64,0.5758,0.89,0.5522,23,239.0
5633,2011-08-27,Summer,0,8,Wknd 11-18,0,Saturday,0,Severe,0.64,0.5758,0.89,0.5522,30,239.0
5634,2011-08-27,Summer,0,8,Wknd 11-18,0,Saturday,0,Severe,0.64,0.5758,0.89,0.5224,24,239.0
5635,2011-08-27,Summer,0,8,Wknd 11-18,0,Saturday,0,Severe,0.64,0.5758,0.89,0.8358,16,239.0
5636,2011-08-28,Summer,0,8,Wknd 23-8,0,Sunday,0,Severe,0.62,0.5758,0.83,0.3582,1,240.0
5637,2011-08-28,Summer,0,8,Wknd 23-8,0,Sunday,0,Severe,0.62,0.5758,0.83,0.4179,8,240.0
5638,2011-08-28,Summer,0,8,Wknd 9,0,Sunday,0,Pleasant,0.66,0.6212,0.74,0.4179,53,240.0
5639,2011-08-28,Summer,0,8,Wknd 10,0,Sunday,0,Pleasant,0.7,0.6515,0.61,0.6119,142,240.0
5640,2011-08-28,Summer,0,8,Wknd 11-18,0,Sunday,0,Pleasant,0.7,0.6515,0.58,0.3881,237,240.0
5641,2011-08-28,Summer,0,8,Wknd 11-18,0,Sunday,0,Pleasant,0.74,0.6667,0.51,0.3881,306,240.0
5642,2011-08-28,Summer,0,8,Wknd 11-18,0,Sunday,0,Pleasant,0.76,0.6818,0.45,0.3582,431,240.0
5643,2011-08-28,Summer,0,8,Wknd 11-18,0,Sunday,0,Pleasant,0.78,0.697,0.43,0.4179,447,240.0
5644,2011-08-28,Summer,0,8,Wknd 11-18,0,Sunday,0,Pleasant,0.78,0.697,0.43,0.3582,469,240.0
5645,2011-08-28,Summer,0,8,Wknd 11-18,0,Sunday,0,Pleasant,0.8,0.7121,0.36,0.3881,491,240.0
5646,2011-08-28,Summer,0,8,Wknd 11-18,0,Sunday,0,Pleasant,0.76,0.6818,0.4,0.2985,398,240.0
5647,2011-08-28,Summer,0,8,Wknd 11-18,0,Sunday,0,Pleasant,0.74,0.6667,0.42,0.2239,402,240.0
5648,2011-08-28,Summer,0,8,Wknd 19-20,0,Sunday,0,Pleasant,0.72,0.6667,0.48,0.1045,387,240.0
5649,2011-08-28,Summer,0,8,Wknd 19-20,0,Sunday,0,Pleasant,0.72,0.6515,0.45,0.1045,214,240.0
5650,2011-08-28,Summer,0,8,Wknd 19-20,0,Sunday,0,Pleasant,0.66,0.6212,0.61,0.1343,186,240.0
5651,2011-08-28,Summer,0,8,Wknd 19-20,0,Sunday,0,Pleasant,0.64,0.6061,0.69,0.1045,98,240.0
5652,2011-08-28,Summer,0,8,Wknd 23-8,0,Sunday,0,Pleasant,0.62,0.5909,0.73,0.1045,64,240.0
5773,2011-09-03,Summer,0,9,Wknd 23-8,0,Saturday,0,Moderate,0.64,0.6061,0.73,0.1045,87,246.0
5774,2011-09-03,Summer,0,9,Wknd 23-8,0,Saturday,0,Moderate,0.64,0.6061,0.69,0.2537,74,246.0
5775,2011-09-03,Summer,0,9,Wknd 23-8,0,Saturday,0,Moderate,0.64,0.6061,0.69,0.2239,41,246.0
5776,2011-09-03,Summer,0,9,Wknd 23-8,0,Saturday,0,Pleasant,0.62,0.5909,0.73,0.1642,35,246.0
5777,2011-09-03,Summer,0,9,Wknd 23-8,0,Saturday,0,Pleasant,0.62,0.5909,0.73,0.1642,7,246.0
5778,2011-09-03,Summer,0,9,Wknd 23-8,0,Saturday,0,Pleasant,0.62,0.6061,0.69,0.194,12,246.0
5779,2011-09-03,Summer,0,9,Wknd 23-8,0,Saturday,0,Pleasant,0.62,0.5909,0.73,0.1642,23,246.0
5780,2011-09-03,Summer,0,9,Wknd 23-8,0,Saturday,0,Pleasant,0.62,0.5909,0.73,0.194,38,246.0
5781,2011-09-03,Summer,0,9,Wknd 23-8,0,Saturday,0,Pleasant,0.64,0.6061,0.69,0.1642,89,246.0
5782,2011-09-03,Summer,0,9,Wknd 9,0,Saturday,0,Moderate,0.66,0.6212,0.69,0.2537,201,246.0
5783,2011-09-03,Summer,0,9,Wknd 10,0,Saturday,0,Severe,0.66,0.6212,0.65,0.2537,258,246.0
5784,2011-09-03,Summer,0,9,Wknd 11-18,0,Saturday,0,Severe,0.66,0.6212,0.69,0.2836,194,246.0
5785,2011-09-03,Summer,0,9,Wknd 11-18,0,Saturday,0,Pleasant,0.7,0.6515,0.61,0.2239,257,246.0
5786,2011-09-03,Summer,0,9,Wknd 11-18,0,Saturday,0,Pleasant,0.7,0.6515,0.65,0.2239,353,246.0
5787,2011-09-03,Summer,0,9,Wknd 11-18,0,Saturday,0,Moderate,0.72,0.6818,0.66,0.1642,380,246.0
5788,2011-09-03,Summer,0,9,Wknd 11-18,0,Saturday,0,Pleasant,0.72,0.6818,0.7,0.1642,388,246.0
5789,2011-09-03,Summer,0,9,Wknd 11-18,0,Saturday,0,Pleasant,0.72,0.6818,0.7,0.194,374,246.0
5790,2011-09-03,Summer,0,9,Wknd 11-18,0,Saturday,0,Pleasant,0.72,0.6818,0.7,0.2239,371,246.0
5791,2011-09-03,Summer,0,9,Wknd 11-18,0,Saturday,0,Pleasant,0.72,0.6818,0.7,0.1642,339,246.0
5792,2011-09-03,Summer,0,9,Wknd 19-20,0,Saturday,0,Pleasant,0.7,0.6667,0.74,0.1343,295,246.0
5793,2011-09-03,Summer,0,9,Wknd 19-20,0,Saturday,0,Pleasant,0.7,0.6667,0.79,0.1642,219,246.0
5794,2011-09-03,Summer,0,9,Wknd 19-20,0,Saturday,0,Pleasant,0.68,0.6364,0.83,0.1343,164,246.0
5795,2011-09-03,Summer,0,9,Wknd 19-20,0,Saturday,0,Pleasant,0.68,0.6364,0.83,0.1045,162,246.0
5796,2011-09-03,Summer,0,9,Wknd 23-8,0,Saturday,0,Pleasant,0.66,0.6212,0.85,0.1343,123,246.0
5797,2011-09-04,Summer,0,9,Wknd 23-8,0,Sunday,0,Pleasant,0.66,0.5909,0.89,0.194,109,247.0
5798,2011-09-04,Summer,0,9,Wknd 23-8,0,Sunday,0,Pleasant,0.66,0.6061,0.83,0.1343,75,247.0
5799,2011-09-04,Summer,0,9,Wknd 23-8,0,Sunday,0,Pleasant,0.66,0.6061,0.83,0.194,60,247.0
5800,2011-09-04,Summer,0,9,Wknd 23-8,0,Sunday,0,Pleasant,0.64,0.5758,0.89,0.194,43,247.0
5801,2011-09-04,Summer,0,9,Wknd 23-8,0,Sunday,0,Pleasant,0.64,0.5758,0.83,0.1642,4,247.0
5802,2011-09-04,Summer,0,9,Wknd 23-8,0,Sunday,0,Pleasant,0.64,0.5758,0.83,0.1343,6,247.0
5803,2011-09-04,Summer,0,9,Wknd 23-8,0,Sunday,0,Pleasant,0.64,0.5758,0.84,0.2239,3,247.0
5804,2011-09-04,Summer,0,9,Wknd 23-8,0,Sunday,0,Pleasant,0.66,0.6061,0.78,0.194,30,247.0
5805,2011-09-04,Summer,0,9,Wknd 23-8,0,Sunday,0,Pleasant,0.66,0.6061,0.78,0.1642,70,247.0
5806,2011-09-04,Summer,0,9,Wknd 9,0,Sunday,0,Pleasant,0.66,0.6061,0.78,0.1642,189,247.0
5807,2011-09-04,Summer,0,9,Wknd 10,0,Sunday,0,Pleasant,0.7,0.6667,0.74,0.1343,297,247.0
5808,2011-09-04,Summer,0,9,Wknd 11-18,0,Sunday,0,Pleasant,0.74,0.697,0.7,0.1642,337,247.0
5809,2011-09-04,Summer,0,9,Wknd 11-18,0,Sunday,0,Pleasant,0.76,0.7273,0.66,0.1642,435,247.0
5810,2011-09-04,Summer,0,9,Wknd 11-18,0,Sunday,0,Moderate,0.78,0.7424,0.62,0.2836,419,247.0
5811,2011-09-04,Summer,0,9,Wknd 11-18,0,Sunday,0,Pleasant,0.78,0.7576,0.66,0.3284,361,247.0
5812,2011-09-04,Summer,0,9,Wknd 11-18,0,Sunday,0,Pleasant,0.78,0.7576,0.66,0.2836,410,247.0
5813,2011-09-04,Summer,0,9,Wknd 11-18,0,Sunday,0,Pleasant,0.8,0.7727,0.59,0.2239,337,247.0
5814,2011-09-04,Summer,0,9,Wknd 11-18,0,Sunday,0,Pleasant,0.76,0.7273,0.66,0.2239,376,247.0
5815,2011-09-04,Summer,0,9,Wknd 11-18,0,Sunday,0,Pleasant,0.76,0.7273,0.66,0.194,356,247.0
5816,2011-09-04,Summer,0,9,Wknd 19-20,0,Sunday,0,Pleasant,0.74,0.697,0.7,0.194,328,247.0
5817,2011-09-04,Summer,0,9,Wknd 19-20,0,Sunday,0,Pleasant,0.74,0.697,0.7,0.2985,229,247.0
5818,2011-09-04,Summer,0,9,Wknd 19-20,0,Sunday,0,Pleasant,0.72,0.697,0.74,0.2537,207,247.0
5819,2011-09-04,Summer,0,9,Wknd 19-20,0,Sunday,0,Moderate,0.72,0.697,0.74,0.2836,155,247.0
5820,2011-09-04,Summer,0,9,Wknd 23-8,0,Sunday,0,Moderate,0.72,0.6818,0.7,0.1642,104,247.0
5939,2011-09-10,Summer,0,9,Wknd 23-8,0,Saturday,0,Pleasant,0.62,0.5455,0.94,0.0,116,253.0
5940,2011-09-10,Summer,0,9,Wknd 23-8,0,Saturday,0,Moderate,0.62,0.5455,0.94,0.0,83,253.0
5941,2011-09-10,Summer,0,9,Wknd 23-8,0,Saturday,0,Moderate,0.6,0.5,0.97,0.1045,64,253.0
5942,2011-09-10,Summer,0,9,Wknd 23-8,0,Saturday,0,Pleasant,0.58,0.5455,1.0,0.1343,37,253.0
5943,2011-09-10,Summer,0,9,Wknd 23-8,0,Saturday,0,Pleasant,0.58,0.5455,0.94,0.0896,7,253.0
5944,2011-09-10,Summer,0,9,Wknd 23-8,0,Saturday,0,Pleasant,0.58,0.5455,0.94,0.1343,8,253.0
5945,2011-09-10,Summer,0,9,Wknd 23-8,0,Saturday,0,Pleasant,0.58,0.5455,0.94,0.1642,6,253.0
5946,2011-09-10,Summer,0,9,Wknd 23-8,0,Saturday,0,Pleasant,0.6,0.5455,0.88,0.1343,52,253.0
5947,2011-09-10,Summer,0,9,Wknd 23-8,0,Saturday,0,Pleasant,0.62,0.5758,0.83,0.1642,119,253.0
5948,2011-09-10,Summer,0,9,Wknd 9,0,Saturday,0,Pleasant,0.64,0.5909,0.78,0.2985,207,253.0
5949,2011-09-10,Summer,0,9,Wknd 10,0,Saturday,0,Pleasant,0.7,0.6515,0.65,0.2537,318,253.0
5950,2011-09-10,Summer,0,9,Wknd 11-18,0,Saturday,0,Pleasant,0.72,0.6818,0.62,0.2537,360,253.0
5951,2011-09-10,Summer,0,9,Wknd 11-18,0,Saturday,0,Pleasant,0.72,0.6818,0.62,0.2239,404,253.0
5952,2011-09-10,Summer,0,9,Wknd 11-18,0,Saturday,0,Pleasant,0.74,0.6818,0.55,0.2836,370,253.0
5953,2011-09-10,Summer,0,9,Wknd 11-18,0,Saturday,0,Pleasant,0.74,0.6818,0.55,0.2836,359,253.0
5954,2011-09-10,Summer,0,9,Wknd 11-18,0,Saturday,0,Pleasant,0.74,0.6818,0.55,0.2239,480,253.0
5955,2011-09-10,Summer,0,9,Wknd 11-18,0,Saturday,0,Pleasant,0.74,0.6818,0.55,0.194,431,253.0
5956,2011-09-10,Summer,0,9,Wknd 11-18,0,Saturday,0,Pleasant,0.74,0.6818,0.55,0.2239,460,253.0
5957,2011-09-10,Summer,0,9,Wknd 11-18,0,Saturday,0,Pleasant,0.72,0.6667,0.58,0.194,360,253.0
5958,2011-09-10,Summer,0,9,Wknd 19-20,0,Saturday,0,Pleasant,0.7,0.6515,0.58,0.1343,315,253.0
5959,2011-09-10,Summer,0,9,Wknd 19-20,0,Saturday,0,Pleasant,0.66,0.6212,0.69,0.1045,245,253.0
5960,2011-09-10,Summer,0,9,Wknd 19-20,0,Saturday,0,Pleasant,0.64,0.5909,0.78,0.0896,230,253.0
5961,2011-09-10,Summer,0,9,Wknd 19-20,0,Saturday,0,Pleasant,0.64,0.5909,0.78,0.0,175,253.0
5962,2011-09-10,Summer,0,9,Wknd 23-8,0,Saturday,0,Moderate,0.62,0.5606,0.88,0.0,139,253.0
5963,2011-09-11,Summer,0,9,Wknd 23-8,0,Sunday,0,Pleasant,0.62,0.5606,0.88,0.0,108,254.0
5964,2011-09-11,Summer,0,9,Wknd 23-8,0,Sunday,0,Moderate,0.62,0.5606,0.88,0.0,88,254.0
5965,2011-09-11,Summer,0,9,Wknd 23-8,0,Sunday,0,Moderate,0.62,0.5909,0.78,0.194,76,254.0
5966,2011-09-11,Summer,0,9,Wknd 23-8,0,Sunday,0,Moderate,0.62,0.5909,0.78,0.0896,45,254.0
5967,2011-09-11,Summer,0,9,Wknd 23-8,0,Sunday,0,Pleasant,0.6,0.5606,0.83,0.1343,9,254.0
5968,2011-09-11,Summer,0,9,Wknd 23-8,0,Sunday,0,Pleasant,0.6,0.5606,0.83,0.1343,39,254.0
5969,2011-09-11,Summer,0,9,Wknd 23-8,0,Sunday,0,Pleasant,0.58,0.5455,0.88,0.1045,20,254.0
5970,2011-09-11,Summer,0,9,Wknd 23-8,0,Sunday,0,Pleasant,0.6,0.5455,0.88,0.0,37,254.0
5971,2011-09-11,Summer,0,9,Wknd 23-8,0,Sunday,0,Pleasant,0.64,0.5909,0.78,0.0,94,254.0
5972,2011-09-11,Summer,0,9,Wknd 9,0,Sunday,0,Pleasant,0.66,0.6212,0.74,0.0,227,254.0
5973,2011-09-11,Summer,0,9,Wknd 10,0,Sunday,0,Pleasant,0.7,0.6515,0.65,0.0,334,254.0
5974,2011-09-11,Summer,0,9,Wknd 11-18,0,Sunday,0,Pleasant,0.7,0.6515,0.65,0.0,402,254.0
5975,2011-09-11,Summer,0,9,Wknd 11-18,0,Sunday,0,Pleasant,0.7,0.6515,0.65,0.0,411,254.0
5976,2011-09-11,Summer,0,9,Wknd 11-18,0,Sunday,0,Pleasant,0.74,0.6818,0.58,0.1045,350,254.0
5977,2011-09-11,Summer,0,9,Wknd 11-18,0,Sunday,0,Pleasant,0.72,0.6667,0.58,0.2836,342,254.0
5978,2011-09-11,Summer,0,9,Wknd 11-18,0,Sunday,0,Pleasant,0.74,0.6667,0.51,0.2985,404,254.0
5979,2011-09-11,Summer,0,9,Wknd 11-18,0,Sunday,0,Pleasant,0.72,0.6667,0.51,0.2985,483,254.0
5980,2011-09-11,Summer,0,9,Wknd 11-18,0,Sunday,0,Pleasant,0.72,0.6667,0.51,0.1343,380,254.0
5981,2011-09-11,Summer,0,9,Wknd 11-18,0,Sunday,0,Pleasant,0.68,0.6364,0.65,0.2985,339,254.0
5982,2011-09-11,Summer,0,9,Wknd 19-20,0,Sunday,0,Pleasant,0.64,0.6061,0.69,0.1045,333,254.0
5983,2011-09-11,Summer,0,9,Wknd 19-20,0,Sunday,0,Pleasant,0.62,0.5909,0.73,0.1045,226,254.0
5984,2011-09-11,Summer,0,9,Wknd 19-20,0,Sunday,0,Pleasant,0.64,0.6061,0.69,0.0,159,254.0
5985,2011-09-11,Summer,0,9,Wknd 19-20,0,Sunday,0,Pleasant,0.62,0.6061,0.69,0.3881,95,254.0
5986,2011-09-11,Summer,0,9,Wknd 23-8,0,Sunday,0,Severe,0.58,0.5455,0.78,0.0896,45,254.0
6106,2011-09-17,Summer,0,9,Wknd 23-8,0,Saturday,0,Pleasant,0.46,0.4545,0.72,0.1642,108,260.0
6107,2011-09-17,Summer,0,9,Wknd 23-8,0,Saturday,0,Pleasant,0.46,0.4545,0.72,0.1045,80,260.0
6108,2011-09-17,Summer,0,9,Wknd 23-8,0,Saturday,0,Pleasant,0.46,0.4545,0.82,0.0896,79,260.0
6109,2011-09-17,Summer,0,9,Wknd 23-8,0,Saturday,0,Pleasant,0.46,0.4545,0.72,0.1343,28,260.0
6110,2011-09-17,Summer,0,9,Wknd 23-8,0,Saturday,0,Pleasant,0.46,0.4545,0.72,0.1343,5,260.0
6111,2011-09-17,Summer,0,9,Wknd 23-8,0,Saturday,0,Pleasant,0.46,0.4545,0.72,0.1642,5,260.0
6112,2011-09-17,Summer,0,9,Wknd 23-8,0,Saturday,0,Moderate,0.46,0.4545,0.72,0.2239,22,260.0
6113,2011-09-17,Summer,0,9,Wknd 23-8,0,Saturday,0,Moderate,0.46,0.4545,0.77,0.194,37,260.0
6114,2011-09-17,Summer,0,9,Wknd 23-8,0,Saturday,0,Moderate,0.46,0.4545,0.77,0.2537,108,260.0
6115,2011-09-17,Summer,0,9,Wknd 9,0,Saturday,0,Moderate,0.48,0.4697,0.67,0.2239,177,260.0
6116,2011-09-17,Summer,0,9,Wknd 10,0,Saturday,0,Moderate,0.5,0.4848,0.68,0.2836,249,260.0
6117,2011-09-17,Summer,0,9,Wknd 11-18,0,Saturday,0,Moderate,0.52,0.5,0.68,0.2239,367,260.0
6118,2011-09-17,Summer,0,9,Wknd 11-18,0,Saturday,0,Moderate,0.52,0.5,0.67,0.2239,372,260.0
6119,2011-09-17,Summer,0,9,Wknd 11-18,0,Saturday,0,Moderate,0.52,0.5,0.68,0.194,349,260.0
6120,2011-09-17,Summer,0,9,Wknd 11-18,0,Saturday,0,Moderate,0.52,0.5,0.72,0.194,297,260.0
6121,2011-09-17,Summer,0,9,Wknd 11-18,0,Saturday,0,Moderate,0.52,0.5,0.72,0.194,354,260.0
6122,2011-09-17,Summer,0,9,Wknd 11-18,0,Saturday,0,Pleasant,0.54,0.5152,0.68,0.2537,305,260.0
6123,2011-09-17,Summer,0,9,Wknd 11-18,0,Saturday,0,Pleasant,0.52,0.5,0.72,0.2239,359,260.0
6124,2011-09-17,Summer,0,9,Wknd 11-18,0,Saturday,0,Moderate,0.52,0.5,0.72,0.2239,329,260.0
6125,2011-09-17,Summer,0,9,Wknd 19-20,0,Saturday,0,Pleasant,0.52,0.5,0.68,0.1343,256,260.0
6126,2011-09-17,Summer,0,9,Wknd 19-20,0,Saturday,0,Pleasant,0.52,0.5,0.68,0.1343,176,260.0
6127,2011-09-17,Summer,0,9,Wknd 19-20,0,Saturday,0,Moderate,0.5,0.4848,0.72,0.194,170,260.0
6128,2011-09-17,Summer,0,9,Wknd 19-20,0,Saturday,0,Pleasant,0.5,0.4848,0.72,0.2239,143,260.0
6129,2011-09-17,Summer,0,9,Wknd 23-8,0,Saturday,0,Pleasant,0.46,0.4545,0.82,0.1642,136,260.0
6130,2011-09-18,Summer,0,9,Wknd 23-8,0,Sunday,0,Pleasant,0.46,0.4545,0.77,0.2239,112,261.0
6131,2011-09-18,Summer,0,9,Wknd 23-8,0,Sunday,0,Pleasant,0.46,0.4545,0.77,0.2239,79,261.0
6132,2011-09-18,Summer,0,9,Wknd 23-8,0,Sunday,0,Pleasant,0.44,0.4394,0.82,0.2537,89,261.0
6133,2011-09-18,Summer,0,9,Wknd 23-8,0,Sunday,0,Pleasant,0.44,0.4394,0.82,0.194,36,261.0
6134,2011-09-18,Summer,0,9,Wknd 23-8,0,Sunday,0,Pleasant,0.44,0.4394,0.77,0.2239,1,261.0
6135,2011-09-18,Summer,0,9,Wknd 23-8,0,Sunday,0,Pleasant,0.44,0.4394,0.77,0.2239,6,261.0
6136,2011-09-18,Summer,0,9,Wknd 23-8,0,Sunday,0,Pleasant,0.44,0.4394,0.77,0.2537,12,261.0
6137,2011-09-18,Summer,0,9,Wknd 23-8,0,Sunday,0,Pleasant,0.46,0.4545,0.72,0.2239,44,261.0
6138,2011-09-18,Summer,0,9,Wknd 23-8,0,Sunday,0,Pleasant,0.46,0.4545,0.72,0.2537,69,261.0
6139,2011-09-18,Summer,0,9,Wknd 9,0,Sunday,0,Pleasant,0.48,0.4697,0.67,0.2537,140,261.0
6140,2011-09-18,Summer,0,9,Wknd 10,0,Sunday,0,Pleasant,0.5,0.4848,0.72,0.1642,260,261.0
6141,2011-09-18,Summer,0,9,Wknd 11-18,0,Sunday,0,Pleasant,0.52,0.5,0.68,0.2239,317,261.0
6142,2011-09-18,Summer,0,9,Wknd 11-18,0,Sunday,0,Pleasant,0.54,0.5152,0.64,0.1343,364,261.0
6143,2011-09-18,Summer,0,9,Wknd 11-18,0,Sunday,0,Pleasant,0.56,0.5303,0.6,0.1343,376,261.0
6144,2011-09-18,Summer,0,9,Wknd 11-18,0,Sunday,0,Moderate,0.58,0.5455,0.56,0.1343,311,261.0
6145,2011-09-18,Summer,0,9,Wknd 11-18,0,Sunday,0,Moderate,0.58,0.5455,0.6,0.1343,365,261.0
6146,2011-09-18,Summer,0,9,Wknd 11-18,0,Sunday,0,Moderate,0.56,0.5303,0.64,0.1642,369,261.0
6147,2011-09-18,Summer,0,9,Wknd 11-18,0,Sunday,0,Moderate,0.56,0.5303,0.64,0.194,325,261.0
6148,2011-09-18,Summer,0,9,Wknd 11-18,0,Sunday,0,Moderate,0.56,0.5303,0.6,0.1045,289,261.0
6149,2011-09-18,Summer,0,9,Wknd 19-20,0,Sunday,0,Moderate,0.54,0.5152,0.68,0.1045,245,261.0
6150,2011-09-18,Summer,0,9,Wknd 19-20,0,Sunday,0,Moderate,0.54,0.5152,0.68,0.0896,180,261.0
6151,2011-09-18,Summer,0,9,Wknd 19-20,0,Sunday,0,Moderate,0.54,0.5152,0.68,0.0896,147,261.0
6152,2011-09-18,Summer,0,9,Wknd 19-20,0,Sunday,0,Moderate,0.54,0.5152,0.68,0.0896,84,261.0
6153,2011-09-18,Summer,0,9,Wknd 23-8,0,Sunday,0,Pleasant,0.54,0.5152,0.68,0.194,54,261.0
6274,2011-09-24,Fall,0,9,Wknd 23-8,0,Saturday,0,Pleasant,0.58,0.5455,1.0,0.0896,93,267.0
6275,2011-09-24,Fall,0,9,Wknd 23-8,0,Saturday,0,Moderate,0.58,0.5455,0.94,0.0896,79,267.0
6276,2011-09-24,Fall,0,9,Wknd 23-8,0,Saturday,0,Moderate,0.58,0.5455,0.94,0.0896,68,267.0
6277,2011-09-24,Fall,0,9,Wknd 23-8,0,Saturday,0,Pleasant,0.58,0.5455,0.94,0.0,31,267.0
6278,2011-09-24,Fall,0,9,Wknd 23-8,0,Saturday,0,Pleasant,0.56,0.5303,0.94,0.1045,8,267.0
6279,2011-09-24,Fall,0,9,Wknd 23-8,0,Saturday,0,Moderate,0.56,0.5303,0.94,0.1045,5,267.0
6280,2011-09-24,Fall,0,9,Wknd 23-8,0,Saturday,0,Moderate,0.56,0.5303,0.94,0.1045,18,267.0
6281,2011-09-24,Fall,0,9,Wknd 23-8,0,Saturday,0,Moderate,0.56,0.5303,0.88,0.1045,46,267.0
6282,2011-09-24,Fall,0,9,Wknd 23-8,0,Saturday,0,Moderate,0.58,0.5455,0.9,0.0896,121,267.0
6283,2011-09-24,Fall,0,9,Wknd 9,0,Saturday,0,Moderate,0.6,0.5455,0.88,0.0896,175,267.0
6284,2011-09-24,Fall,0,9,Wknd 10,0,Saturday,0,Moderate,0.6,0.5455,0.88,0.0896,293,267.0
6285,2011-09-24,Fall,0,9,Wknd 11-18,0,Saturday,0,Moderate,0.62,0.5758,0.83,0.0896,386,267.0
6286,2011-09-24,Fall,0,9,Wknd 11-18,0,Saturday,0,Moderate,0.62,0.5758,0.83,0.0896,407,267.0
6287,2011-09-24,Fall,0,9,Wknd 11-18,0,Saturday,0,Pleasant,0.64,0.5909,0.78,0.0,460,267.0
6288,2011-09-24,Fall,0,9,Wknd 11-18,0,Saturday,0,Moderate,0.66,0.6212,0.74,0.1343,390,267.0
6289,2011-09-24,Fall,0,9,Wknd 11-18,0,Saturday,0,Moderate,0.66,0.6212,0.74,0.1343,452,267.0
6290,2011-09-24,Fall,0,9,Wknd 11-18,0,Saturday,0,Moderate,0.64,0.5909,0.78,0.0896,449,267.0
6291,2011-09-24,Fall,0,9,Wknd 11-18,0,Saturday,0,Pleasant,0.66,0.6212,0.74,0.1045,426,267.0
6292,2011-09-24,Fall,0,9,Wknd 11-18,0,Saturday,0,Pleasant,0.64,0.5909,0.78,0.1045,400,267.0
6293,2011-09-24,Fall,0,9,Wknd 19-20,0,Saturday,0,Pleasant,0.62,0.5606,0.88,0.0,308,267.0
6294,2011-09-24,Fall,0,9,Wknd 19-20,0,Saturday,0,Pleasant,0.62,0.5758,0.83,0.0,243,267.0
6295,2011-09-24,Fall,0,9,Wknd 19-20,0,Saturday,0,Pleasant,0.62,0.5758,0.83,0.0896,222,267.0
6296,2011-09-24,Fall,0,9,Wknd 19-20,0,Saturday,0,Moderate,0.62,0.5606,0.88,0.0,193,267.0
6297,2011-09-24,Fall,0,9,Wknd 23-8,0,Saturday,0,Moderate,0.6,0.5455,0.88,0.0896,150,267.0
6298,2011-09-25,Fall,0,9,Wknd 23-8,0,Sunday,0,Moderate,0.6,0.5455,0.88,0.0,173,268.0
6299,2011-09-25,Fall,0,9,Wknd 23-8,0,Sunday,0,Moderate,0.6,0.5455,0.88,0.1045,124,268.0
6300,2011-09-25,Fall,0,9,Wknd 23-8,0,Sunday,0,Severe,0.6,0.5152,0.94,0.0,106,268.0
6301,2011-09-25,Fall,0,9,Wknd 23-8,0,Sunday,0,Severe,0.6,0.5152,0.94,0.0,59,268.0
6302,2011-09-25,Fall,0,9,Wknd 23-8,0,Sunday,0,Severe,0.6,0.5152,0.94,0.1343,8,268.0
6303,2011-09-25,Fall,0,9,Wknd 23-8,0,Sunday,0,Pleasant,0.6,0.5455,0.88,0.0896,3,268.0
6304,2011-09-25,Fall,0,9,Wknd 23-8,0,Sunday,0,Moderate,0.6,0.5455,0.88,0.1045,17,268.0
6305,2011-09-25,Fall,0,9,Wknd 23-8,0,Sunday,0,Moderate,0.6,0.5152,0.94,0.1343,38,268.0
6306,2011-09-25,Fall,0,9,Wknd 23-8,0,Sunday,0,Moderate,0.62,0.5606,0.88,0.0,86,268.0
6307,2011-09-25,Fall,0,9,Wknd 9,0,Sunday,0,Moderate,0.64,0.5758,0.83,0.0,155,268.0
6308,2011-09-25,Fall,0,9,Wknd 10,0,Sunday,0,Moderate,0.64,0.5758,0.83,0.0,275,268.0
